arrival,flowID,packetsizeBytes
0.04588526427850304,8,1500
0.045886039474461855,13,64
0.04588615652057589,1896,596
0.04588725441148329,4309,64
0.04588764863951574,8105,1500
0.04588817292398602,16,1500
0.04588883457503817,15583,1500
0.04588916268486166,15144,1500
0.045891513490069216,13204,1500
0.04589438734170051,17,64
0.045895241957727505,12,1500
0.045895498421166046,6,64
0.04589550718859303,3,596
0.045895973439695086,13903,64
0.04589664194818149,1,1500
0.04589671528208171,11,1500
0.04589840417925259,4,1500
0.04589887830383968,2,1500
0.04589957740728757,11,596
0.04589960933228139,10726,64
0.04590090862483885,15,64
0.04590114430343967,13,64
0.04590146128324026,9,64
0.04590206119737483,11,596
0.04590218244295873,2766,64
0.04590275655562387,5133,1500
0.04590374408527677,7182,64
0.04590531205890661,17,1500
0.04590532780711318,10,64
0.04590553393112587,2055,1500
0.04590571228598693,19499,1500
0.04590631024419253,6918,1500
0.045908330263683544,12609,64
0.04590892765404033,16797,64
0.04590937911796953,12,1500
0.04590967080124739,4306,1500
0.04590988822466492,1,64
0.045911144855980496,7544,64
0.04591187801262261,4,596
0.04591213539860976,3284,1500
0.04591258488127775,18,1500
0.045914656287562215,7770,596
0.045915331972242054,12142,596
0.04591631664185488,2,1500
0.04591769209175103,2153,1500
0.04591797088652892,18166,64
0.04591801815124402,4,1500
0.045918636638264176,12,1500
0.04592009564691909,17551,1500
0.04592069657688012,1500,64
0.04592123703835011,3,596
0.045923749031610984,0,64
0.045924554841665056,4844,596
0.045924796218153076,19,64
0.04592481052493415,9,1500
0.045925540713568386,19847,596
0.04592562356006862,16,596
0.045926609312306084,0,64
0.04592696674752139,13839,64
0.04592712677154994,13,64
0.045927723338693084,8396,1500
0.04592815217669954,19,1500
0.04592822189051678,19380,64
0.04592823479174835,17,596
0.04592868218447145,7,64
0.0459296684518736,15,64
0.045933083902673415,19,64
0.04593326963049373,12,64
0.045934657398559536,3269,64
0.045934780504309436,6,596
0.04593482126457997,19955,64
0.0459353110164155,13,64
0.04593707146955734,4,64
0.04593717334874264,10,1500
0.04593742968157583,1497,64
0.045938399411066776,5,1500
0.0459385221411825,6091,1500
0.04593910729085919,3444,1500
0.04593931480226099,2890,1500
0.04594036375916203,4427,64
0.04594097139791587,3,1500
0.045941438018128396,12,1500
0.045942013257621844,19761,1500
0.045942849195948536,19955,1500
0.04594454075645596,19,1500
0.045944660273220514,0,596
0.0459466644703357,18,64
0.045946671482957765,16,64
0.04594678088009651,15089,64
0.045946788631735666,11,596
0.045948196172384166,12,1500
0.04594972887118168,2,596
0.04595019432579326,19499,596
0.04595243116691631,12,596
0.04595248808740827,0,1500
0.045954198836261395,4,64
0.04595516981612489,7,1500
0.04595676944310906,17,1500
0.045956974259678256,14,1500
0.04595820559923992,17550,1500
0.045958878466824234,4,1500
0.045959696503285706,15,64
0.045959995299943726,14018,64
0.04596054111701364,13,1500
0.04596157777188002,5560,1500
0.045961881231258404,8,1500
0.04596227383361281,6,1500
0.04596254775638005,5560,1500
0.04596327006759886,8,1500
0.04596402994105924,12750,1500
0.045964376051778236,19,596
0.04596466782390499,13,596
0.04596527193566723,9836,596
0.04596625816919771,5896,64
0.04596669423197141,11289,1500
0.04596831966252515,0,64
0.045968679124027884,3859,64
0.04596936580913301,6913,1500
0.04596947886350913,13177,64
0.04596984739429404,5437,1500
0.04597139688842778,5936,1500
0.045971947945289755,7698,64
0.04597356898813766,6754,1500
0.0459745588828941,5,64
0.045974841922558324,17,1500
0.04597484842960543,0,1500
0.045975237195695594,9,1500
0.045976054623155224,2,64
0.045977027538783716,8163,596
0.04598091456096642,14718,596
0.04598115895382533,12,1500
0.04598195184268082,4040,596
0.04598212322478262,6,1500
0.04598232929712181,10,64
0.04598363359399036,3,1500
0.04598487519949375,4,1500
0.04598539431945056,14867,1500
0.04598602058213922,0,64
0.04598644887952693,16696,1500
0.04598687662150252,3283,1500
0.04598730023681905,11123,1500
0.04598741833005873,5,1500
0.045987920541703024,11,596
0.04598810007603239,10450,1500
0.04598851389693015,15239,64
0.045988530352856515,11859,1500
0.04598858991703554,13,1500
0.04598941021448684,14546,596
0.045989847126035384,6708,64
0.045990043634282295,15,1500
0.04599027570383725,7,1500
0.0459921689540231,18,1500
0.04599223956132515,17738,1500
0.04599365648236064,13,596
0.04599366766504069,14462,1500
0.04599453174692307,10,1500
0.045995404607263736,8182,1500
0.04599584255785169,7,64
0.045996574835731906,0,64
0.04599714098762067,7847,64
0.04599812451389434,7710,1500
0.04599820813538526,4,64
0.04599821189960193,11859,596
0.04599825133503258,19530,1500
0.045998462673009576,3558,64
0.04599872941587039,5218,1500
0.04599943002558725,1,1500
0.046000964111506636,19,1500
0.04600180423251089,12750,64
0.04600195161426428,1,64
0.04600206324116705,8,596
0.04600211214320744,6572,64
0.04600312644259621,9,1500
0.04600351522544406,9,1500
0.0460037930149996,17578,596
0.04600425799086002,5695,1500
0.046004933643741384,1,596
0.046006248986330225,11,64
0.046006872742197405,1,1500
0.046006888533936786,6165,64
0.04600754994936538,7659,64
0.046007744028551394,14,1500
0.046008328433460574,9567,1500
0.04600891849889617,335,1500
0.046009304414094995,18,1500
0.04600954276169161,15184,1500
0.046010179209469995,6079,1500
0.04601029709477597,2427,64
0.04601033597417816,18,64
0.04601058180777627,8281,1500
0.04601130093004235,0,64
0.04601187137399343,8,596
0.04601408421682635,13126,64
0.046014703744018635,7182,1500
0.04601557744138635,4488,64
0.04601576413470815,14869,64
0.0460165605480902,16,596
0.04601673656169475,0,596
0.04601748770643295,2221,596
0.0460179132998035,12538,64
0.046018631352960665,6,1500
0.04602099025317568,12402,1500
0.04602167519313652,4,1500
0.0460217783902419,6675,64
0.04602285057816122,13797,1500
0.046023588705769704,14957,1500
0.04602363409713112,2,1500
0.04602420852117261,3948,1500
0.04602434124920333,7,1500
0.04602476593959524,8,596
0.04602481588897762,2553,1500
0.04602539145088486,4,596
0.046025451235544065,19,1500
0.04602676127992789,17,64
0.046027048490548575,9,1500
0.046027211546713916,18,596
0.04602767251548104,7480,596
0.046028433204196875,0,596
0.04602982009176059,19000,1500
0.046029949154118496,7,1500
0.04603030682518366,7,64
0.046030889277519575,19835,64
0.04603196983850576,0,1500
0.0460338649817247,16,1500
0.04603404717569186,15505,1500
0.04603480736792826,7,1500
0.04603491123915656,19380,1500
0.0460353187840804,5610,1500
0.04603539534595067,4,1500
0.04603541113430407,11,1500
0.046036539325678305,19157,1500
0.04603657311601826,16,64
0.04603687700988773,9,596
0.04603720698603955,18,64
0.046037214901353575,18262,1500
0.04603761279975804,6098,1500
0.04603815514257963,4577,1500
0.04603826193424287,10538,1500
0.0460384927321966,18274,1500
0.04603849772389382,5926,596
0.04603876716759296,14,64
0.046038909049942484,6954,596
0.0460398005431337,8,64
0.04604152027319567,2,64
0.04604269109880323,12,1500
0.04604315038875824,6,1500
0.04604478376711826,5191,64
0.04604513803998071,18,596
0.04604684133386759,10,64
0.04604709851852133,8194,64
0.046047249864372024,7,1500
0.046048264274030186,5,1500
0.04604864202734894,18,596
0.04604866990087151,13,1500
0.04604934999348851,19296,1500
0.04605014995322744,13183,1500
0.04605407220107532,4,64
0.04605454272396885,7,1500
0.046055333913956234,10265,1500
0.046055392447166,4731,64
0.04605557488517582,9795,64
0.04605629522139012,13136,596
0.046056336383421305,15687,596
0.04605658337980568,14869,1500
0.04605658531102261,8,64
0.046056936597124044,18549,596
0.04605728826539143,4,64
0.0460573160374433,6504,596
0.04605869766836734,5,1500
0.046058887380737254,5059,64
0.04605927896307065,10560,1500
0.04605928872748854,1373,596
0.04606019886009702,13597,64
0.046060261601719395,11747,1500
0.04606046507514886,16474,1500
0.04606065709573894,14,64
0.046061417178048986,6,64
0.04606398388993139,13,596
0.04606432074294662,10265,596
0.04606491977305577,10325,1500
0.046064936643782695,16517,1500
0.0460652652612616,13,1500
0.046065298723296316,15,1500
0.04606707416023122,1,1500
0.04606864529016602,2,596
0.04607024827790844,10,1500
0.0460718987814792,9,64
0.04607192794399477,9814,596
0.04607196087266961,13805,1500
0.046072104428964415,13,1500
0.04607214381248007,16696,1500
0.04607282344421323,8,64
0.04607332162730884,4,64
0.046073659422638656,8797,1500
0.04607369112597248,8,64
0.04607556559293871,5403,596
0.046076856520258884,6,64
0.046076951627249556,19821,1500
0.04607742712460946,3677,64
0.046077790939037674,13,1500
0.04607958352602544,12,1500
0.04608035874664384,17,64
0.04608088422921606,2,1500
0.04608133031687432,11500,64
0.04608157395759006,18,64
0.04608173666382901,9,1500
0.04608255096362044,4210,1500
0.0460844237499664,5568,1500
0.04608486128978543,15675,1500
0.046084892404275775,10,1500
0.046084970135124886,11814,1500
0.046085034865140526,5,64
0.04608566412420946,10,1500
0.04608657615604088,2,596
0.04609068915840852,11585,596
0.04609086123714949,335,64
0.046091957099262025,1881,64
0.04609222858461643,16,596
0.04609229440926714,13836,64
0.046092346746319644,12581,1500
0.04609297820197074,4,64
0.04609341431250473,4289,64
0.0460939532589238,2,596
0.04609414297709384,15,1500
0.04609447152554978,16815,1500
0.046094804355728276,11,1500
0.04609490342534449,9,64
0.04609527012810635,2669,64
0.046096294318346116,452,64
0.04609723783864606,17860,64
0.046097963218304096,12,64
0.046099506105750164,8551,1500
0.046102712042969424,12213,64
0.04610494391804589,5,64
0.046105705854763764,8,596
0.04610577852836027,19,1500
0.046106098817871546,18228,1500
0.04610658723278003,15,1500
0.04610700740901738,6394,1500
0.04610720677859353,4,596
0.046107885013415305,19955,64
0.04610825011537951,8,64
0.046108290109994954,8,64
0.046108346522561516,14227,64
0.04610888674127199,12,64
0.04610962154338797,1,1500
0.04611123432666809,11,64
0.046111957459898746,16851,1500
0.04611268035978711,19,1500
0.04611351362510211,5368,64
0.04611434083818986,13,596
0.04611446190429408,13812,1500
0.04611480156724236,2,596
0.04611564523628225,3,596
0.04611565678110829,9170,64
0.04611571117600928,2,1500
0.04611595757765862,11725,1500
0.046116462129599245,8746,1500
0.04611683776875801,18,64
0.0461171949146132,13,1500
0.046117207583396075,11573,1500
0.046117984340118524,10,1500
0.046118511797241746,15893,1500
0.046118914205162065,10271,1500
0.046119492640023095,6156,1500
0.046119781613153533,28,64
0.04612231785975162,13868,1500
0.04612252117848325,19224,596
0.04612356025110754,17,1500
0.04612536399396847,17,64
0.0461255569842219,7,596
0.04612586481385363,18090,64
0.046125930571113444,3948,1500
0.04612652578264511,15,1500
0.046126967819249076,18449,596
0.0461271999134618,7441,1500
0.04612774320544682,12,64
0.04612807654226041,3593,596
0.046128463545283174,6,64
0.046128805254517416,16350,1500
0.04613061483432934,16905,1500
0.04613122742974472,6327,1500
0.046131753733089476,18,1500
0.04613223343212682,18,64
0.04613415337365116,3,64
0.046134684372810535,17,1500
0.04613482649132535,15,64
0.04613491520057054,6144,64
0.0461349391418075,8,64
0.046136730962964306,15298,1500
0.046138007441247374,19,1500
0.0461382690571346,8148,1500
0.04613828306065676,17365,64
0.046138614165680575,3139,64
0.04613884868245197,19,1500
0.04613891999973794,10,64
0.046139063013464245,5,64
0.046141156435654425,13183,1500
0.04614124427880337,1490,1500
0.04614247444352555,6,1500
0.046143290252068155,19,64
0.04614341051984646,17,64
0.04614355187317636,11,64
0.04614402897700499,3,1500
0.046144158361224714,17,64
0.04614493502327148,16,596
0.046145487217179336,10610,64
0.04614584587256613,6544,1500
0.04614623067889106,7327,64
0.046147883722222637,3,64
0.04615004668786211,6802,1500
0.04615084797079326,16899,596
0.04615117660333904,15,1500
0.04615582815428049,6,1500
0.046156441889634976,8958,64
0.0461565150358226,4,1500
0.046156536016344146,0,1500
0.0461568025255774,5,64
0.04615765172527573,2858,1500
0.04615875799546302,18,1500
0.04615914002343454,11,1500
0.0461597728387095,15533,1500
0.046160235103529935,17,64
0.04616062616024042,11106,596
0.04616139313124806,7042,64
0.04616151701809411,11573,64
0.04616251138513775,6150,64
0.04616327210390215,15348,1500
0.0461633108096604,731,1500
0.046163402198035525,9,64
0.046163762790614085,17713,1500
0.046163938662895074,19712,64
0.046164217008467796,8090,64
0.04616555558934081,5908,596
0.0461659299056849,11449,1500
0.04616693822653286,4760,1500
0.046169986781837244,5173,596
0.04617041005914085,16,64
0.046171667202350025,19,64
0.04617199913151202,9,596
0.04617260096435482,2294,1500
0.04617273366123125,9956,1500
0.04617279084254092,3,64
0.04617312293330719,12,1500
0.0461737237449653,3735,64
0.04617471356326684,7,64
0.04617525929570987,10035,64
0.04617570165988839,8143,64
0.046177582818658296,1896,64
0.04617798206982169,0,1500
0.046178898780318785,7,64
0.046179093368243544,15,64
0.04617919843596982,7,64
0.046179713310623656,7474,64
0.046179880726531126,16,1500
0.04618034206426086,13,1500
0.04618247626637747,0,64
0.04618289505528766,15546,1500
0.046183014327613084,19344,64
0.04618333979444389,13836,64
0.046183818189626774,10989,1500
0.04618400055902105,15252,64
0.04618457940226169,12,1500
0.04618483009848877,0,64
0.046185339752036085,9,1500
0.04618566504629368,10726,596
0.046187549864622465,5308,1500
0.04618778008245574,1,1500
0.046187838676337925,5,64
0.04618898317658578,19,64
0.046189993757436286,13382,1500
0.04619057199704793,2366,1500
0.046190693303167545,5,64
0.0461908612406892,18,1500
0.046191432015759704,13,1500
0.04619150662410785,15,1500
0.046191705252484914,1,1500
0.046191919804333334,10,1500
0.04619197738711037,1116,1500
0.046192047898433834,0,1500
0.046192192742575126,9,64
0.04619311447972696,1,1500
0.046193958165243534,0,1500
0.046194279668622794,3630,64
0.046194502371932816,10491,1500
0.046194942721504574,1,596
0.04619788617818624,16502,596
0.04619821392205658,14,64
0.04619839063965994,3602,64
0.046198426715564886,4040,64
0.04619868890146679,5630,596
0.046201647323669076,12341,1500
0.04620293556264174,8,1500
0.04620299448392931,10035,64
0.04620324419467733,420,64
0.04620341884792087,14,1500
0.04620348453398348,8583,64
0.04620373455006942,12048,64
0.046204231842029216,13119,1500
0.04620574230617086,2,64
0.04620604530471527,16,64
0.046206503532392786,1116,1500
0.04620671709903428,19,1500
0.04620828183273454,9,1500
0.046208450587172586,16,64
0.046208600487846585,12041,1500
0.046208907717517,12,596
0.046209841499946974,12346,64
0.04621083175857292,2700,1500
0.046213421354367075,10001,1500
0.0462141837504391,19,64
0.04621528230243142,11,1500
0.04621575913050633,8823,64
0.046215819448621825,2,1500
0.04621588381612012,7,596
0.046216629549007134,19338,596
0.04621714366158972,8,596
0.0462176272404098,18,1500
0.046218523493326204,9,64
0.0462187341007303,3,64
0.04621890439270149,19296,1500
0.04621895001357725,6,64
0.04622002336635383,9,1500
0.046220981540012245,1,64
0.0462212357955848,11461,1500
0.04622181169692877,13692,64
0.04622240195851176,2477,1500
0.046222708971914106,8,596
0.046223352852209194,15987,64
0.046223750393842515,19154,64
0.04622407018518767,158,1500
0.04622408226200994,10,64
0.04622414949072367,10525,64
0.046224349087116194,4011,64
0.04622448626178042,16,1500
0.04622658070405357,12,1500
0.046227642866837955,9,64
0.04622919403284973,13,64
0.04623019664213044,4466,1500
0.046231270439442064,8148,64
0.04623300425020857,5074,1500
0.04623313554935927,1814,1500
0.0462331432118436,6967,1500
0.04623350458180413,8973,596
0.04623400214330968,736,1500
0.04623478986161705,17,64
0.046235512147854464,429,1500
0.04623558884989652,7070,1500
0.04623614913463625,9332,596
0.04623626666967792,1,1500
0.04623725666746106,14334,64
0.04623764920012611,4,596
0.04623775186427225,9,596
0.04623780722784473,374,1500
0.04623801446727861,4204,596
0.0462382637269154,1716,596
0.04623877166760621,9064,1500
0.04623915321020535,15,1500
0.046243489194958576,17882,596
0.046243954616087844,11,1500
0.04624423512100914,12,1500
0.04624465915116325,9,1500
0.04624489726991941,18488,1500
0.04624511189701302,4,596
0.04624575139702322,8,64
0.046248068314331724,2,1500
0.046248406816407836,17,1500
0.046249885615087756,6234,1500
0.046250308822045914,11,64
0.046250731531023534,4,1500
0.046251452667809945,3611,1500
0.04625173804773346,12,596
0.04625188323776905,3,1500
0.04625394029307547,7833,1500
0.046255058534420815,2211,64
0.04625537113352665,12341,1500
0.04625561159959232,4,64
0.046257022261846484,11212,1500
0.0462578862492083,5,1500
0.04625973051815789,374,596
0.046260611728346626,11,1500
0.04626126360166642,16816,1500
0.046261479969273954,6318,1500
0.04626164201108012,9,64
0.04626237115437682,3,64
0.04626246550170923,18044,1500
0.046263396713264605,18,1500
0.046263925679051875,5,1500
0.04626404268912037,16,64
0.04626510657344408,6,1500
0.04626708121823425,11123,64
0.04626814740094996,13,64
0.04626867150912744,4,1500
0.04626899028121229,1,64
0.04626994028910266,9170,64
0.04627132098914785,3665,1500
0.04627162562356943,4978,1500
0.046272049024390444,8,64
0.04627218853854557,521,1500
0.04627227301830647,16628,1500
0.046272529115525166,11747,596
0.046274437578470363,3,1500
0.04627679111419396,11749,64
0.04627787879609731,3447,596
0.046278550940584424,4,1500
0.04627995166213773,1299,64
0.04628095881141798,18310,1500
0.04628153775511842,8412,1500
0.04628215096625982,9,1500
0.04628231877563649,19692,596
0.0462842619427878,19139,1500
0.046284304780453346,3,64
0.046285176031518716,15,1500
0.04628617334568401,12471,64
0.04628644671162503,14974,596
0.04628686060328968,0,64
0.046288393128690965,10,1500
0.04628856978850068,1299,596
0.046288586108546054,1896,1500
0.0462897678000761,10491,1500
0.04628995231627446,0,1500
0.04629034940388208,5718,64
0.046292326744597545,8,596
0.0462934805831616,5,596
0.04629414325489598,12346,1500
0.046295042728692275,10,64
0.046295555584147594,0,1500
0.04629584959985127,16,1500
0.04629665921345425,1814,596
0.04629700693234083,5,64
0.04629817117452471,4204,1500
0.04629884836885074,4395,64
0.04629908529753683,13720,1500
0.04629912867617435,9332,64
0.04629987537190711,14,1500
0.04630195516466063,13514,1500
0.046302025045424584,15501,1500
0.04630689802573304,5667,596
0.04630741263897909,3,1500
0.04630757352313419,2203,1500
0.0463085387577971,13,64
0.04630869773893347,5,1500
0.04630914064075972,14872,596
0.04630931584213453,2,1500
0.0463114511807194,10967,64
0.04631348107790759,14987,1500
0.0463142427304448,3774,1500
0.04631493129445009,10,1500
0.046315658207456985,7,1500
0.046315795728077196,18,64
0.04631669615436126,1,596
0.046317322880405916,18359,1500
0.04631751252860247,3515,1500
0.04631783611371839,2889,64
0.04631843626759198,12,64
0.046319164127568695,10538,1500
0.04632018370200287,3,1500
0.046320224743178554,3,1500
0.046320384124744825,8337,1500
0.04632405938195293,365,596
0.04632472342146438,4978,1500
0.046324801024474345,11,596
0.04632527431143988,12,1500
0.04632752994858202,2519,1500
0.04632775093559709,3284,64
0.046328333861165555,14100,64
0.0463305481189708,8608,1500
0.04633163254116985,8376,1500
0.0463317914761665,0,64
0.04633277722077184,3492,64
0.046333714604006974,2721,64
0.046333925486101574,13517,1500
0.04633411874972883,7952,64
0.04633428939694508,6,596
0.04633692497742356,16311,1500
0.04633697358146449,5177,596
0.04633715124189478,11,596
0.04633741722588069,16248,64
0.046337726012491566,6984,1500
0.04634004615710481,15348,64
0.04634170744597986,14974,1500
0.04634212413540915,15239,64
0.04634214016058118,748,1500
0.04634249539936531,8,1500
0.04634578174615977,46,1500
0.04634775372579999,4,596
0.04634819000530968,5186,1500
0.04634823415741358,14582,64
0.046348592159855456,4287,1500
0.046348963246686234,17,64
0.04634991993492036,11,64
0.046350799349535246,2664,1500
0.046351154776932114,5,64
0.04635120869963423,6,596
0.04635152286130095,17208,64
0.046351672127678885,16706,1500
0.04635294723458435,18,64
0.046353458313828554,2891,64
0.04635378226005664,1534,1500
0.04635423517212399,11,596
0.046354476020466016,12,1500
0.04635454224300845,7632,1500
0.04635511012972806,1420,1500
0.04635594913457357,10,64
0.046356452170172105,15312,1500
0.046358792701406616,2477,64
0.046358890568440676,11492,64
0.04635896365783928,8875,1500
0.04635905497615278,1,1500
0.046360569893089856,18450,1500
0.04636110654189052,9,596
0.04636156460739155,17985,64
0.046361997968821386,17,64
0.04636313651112999,5457,1500
0.046365066661471326,15675,1500
0.04636561898749232,19,1500
0.04636577355422046,12471,64
0.04636852743469184,6080,1500
0.04636952667073131,8639,1500
0.04637043409408501,12953,64
0.04637268589856187,358,64
0.0463753947377837,4781,596
0.04637646070261039,19277,596
0.0463770532703326,7662,1500
0.046377525027652286,4731,64
0.04637894163150905,6800,64
0.04637937282764873,17995,596
0.0463806783359842,3,596
0.04638118438442585,7,1500
0.04638204188103985,17,1500
0.046382142190172795,0,1500
0.04638281097896442,8,596
0.04638396316457844,5,1500
0.04638409907499638,8029,1500
0.046384617201949994,15,64
0.046384708966128355,18866,596
0.04638694409085849,4542,64
0.046387651485518565,0,1500
0.046388002772692984,9049,1500
0.04638926526228498,159,1500
0.04639021856737621,0,596
0.04639022740582707,585,64
0.0463905376995783,5186,1500
0.046393524338037194,15,596
0.04639814133902587,17,1500
0.04639830650098124,6504,596
0.04639903095313973,7,1500
0.04639935609541421,12,596
0.046399503778140457,15,1500
0.04640079779482806,15,1500
0.04640124090517082,4,64
0.046402282115492854,14334,64
0.04640242011104753,13,596
0.04640278827900501,14,1500
0.046403057074309285,1,1500
0.04640392198917833,1557,64
0.04640429425078858,5074,596
0.04640436642281915,19,596
0.0464045881590999,13,596
0.046404788963618326,4,596
0.046405140572944176,6,596
0.046407328459045424,15,64
0.046407674268476626,3056,64
0.0464077137572269,1112,596
0.046407935457485144,18,596
0.04640810312837428,15220,1500
0.04640828612981475,307,64
0.04640842157733474,4001,1500
0.04640858326311976,3139,1500
0.04641107119077467,9270,1500
0.04641107381063716,19902,1500
0.04641132562628857,14,1500
0.04641165468198298,11654,1500
0.046412296967968614,13,1500
0.046412927936543245,8490,1500
0.0464141993809385,19468,64
0.046414812146579436,3,64
0.04641485487962571,12,1500
0.04641647102541025,5,64
0.0464165195614144,13228,64
0.04641705562151043,1,596
0.04641781731751201,4741,1500
0.0464185204859184,5,596
0.04641910865084409,8,64
0.046419679613899735,10,64
0.046420296753742075,16042,64
0.04642087266328699,4,596
0.046421538598095606,19064,64
0.04642277295674833,15687,64
0.04642298327877365,12,1500
0.04642302169297438,14,64
0.046423403381615644,8244,64
0.04642572294761653,15638,1500
0.04642597280420492,19792,1500
0.04642626574056434,11202,1500
0.04642785786418522,13,1500
0.04642973377658319,19048,1500
0.04643175551380353,2970,1500
0.04643222472827597,8678,64
0.046432293074637136,4903,1500
0.04643449755717707,18837,64
0.04643478800348004,3850,64
0.046434930135665034,2,1500
0.04643571327019756,3,1500
0.04643650513894668,13115,1500
0.04643877397703731,3593,64
0.046439199260725324,13301,1500
0.04643998993006039,17,64
0.04644049318559395,11500,1500
0.04644100351040049,9,64
0.04644303513915761,11130,1500
0.04644447567352166,2,1500
0.046445972865669774,15107,1500
0.046446033950200846,4,64
0.0464463018216977,4542,64
0.04644667391721287,15,64
0.04644853080875846,5108,1500
0.046449508073983146,9,1500
0.04645025669921357,18,1500
0.0464520051375955,7,1500
0.04645254147162457,79,596
0.04645266918641097,4972,1500
0.04645287505109132,12720,64
0.04645293828141011,13837,596
0.04645461024106391,11,596
0.0464552529155302,10292,1500
0.046455631423283746,11873,64
0.04645603033701274,8,64
0.046457355272491827,7,1500
0.04645797517829855,4,1500
0.04645890786054495,1266,1500
0.046458974263044905,442,1500
0.04645918793142616,11,1500
0.046459301111617994,14227,64
0.04645952695752893,12,596
0.046461642867379145,19195,64
0.046462532548812385,12068,64
0.046463106864462166,6109,64
0.046463348593986493,14872,596
0.04646370907840593,16,64
0.046463884162467634,5,1500
0.04646462303244785,15,1500
0.046465186911185855,16517,1500
0.04646603410175951,2,1500
0.04646727282806909,0,1500
0.04646757251293233,5187,64
0.04646759558250549,4427,64
0.0464695662801642,16586,1500
0.0464701300075602,9,64
0.04647053028713584,6681,1500
0.046470616559013335,6327,1500
0.046470927734556855,4,64
0.04647126364744893,1,596
0.04647233615143552,16737,1500
0.046473217452386945,16,596
0.046474465164444326,13136,64
0.046475176819616194,13,1500
0.046476181275306935,7301,64
0.046477544579807815,19,1500
0.04647889051840792,6183,64
0.04647907807240038,11461,596
0.046479462522521615,9400,1500
0.04648059757283023,3132,596
0.04648080481471364,19,1500
0.04648085778187987,2455,64
0.04648418977323681,15,1500
0.046484516341663694,10,1500
0.046485219812846874,6652,596
0.04648575840502476,8,64
0.04648617316377325,15184,64
0.04648640242945804,4210,1500
0.04648647032836339,8,64
0.046487154302875804,2249,1500
0.04648780108683766,693,596
0.0464888420706145,15,1500
0.04648922683071632,19,64
0.04649035082053296,14,1500
0.04649063229436572,10192,596
0.04649243135076962,14,1500
0.046492684795053786,13,1500
0.046493155503020196,2460,1500
0.04649332281460458,18191,1500
0.04649375289500456,19,64
0.046493911645828896,15,64
0.046494241771205785,14,596
0.04649437326239309,18772,1500
0.0464945669294582,11,64
0.046494951857186606,11,596
0.04649497319152188,11449,1500
0.04649500417565924,3,596
0.04649560415620336,19967,64
0.04649778699131465,2067,64
0.04649818419838446,13032,64
0.04650054069469434,12454,1500
0.04650075162308107,4869,64
0.046501011305302584,6921,1500
0.046501228797428684,13,64
0.04650173167628244,19,596
0.04650240229732035,8,1500
0.04650291094254215,8758,1500
0.04650409244308372,6518,1500
0.046504560259156884,15986,1500
0.04650567491530903,14349,1500
0.046506176203654354,1361,1500
0.04650822444505628,18764,64
0.046508792706266316,2153,1500
0.046510083490902035,9,64
0.046510401790412305,4,1500
0.046511357304460786,11,1500
0.04651166300401976,11,64
0.0465117070802697,9,64
0.04651177916417041,14,596
0.04651251257395398,140,64
0.046513984793370926,19,1500
0.04651486230400645,18083,1500
0.046516462669146344,17,596
0.04651667827029611,18,64
0.046517911290823825,5,1500
0.04651829093749104,15,1500
0.04651861737863931,19,64
0.04651880913119049,14,64
0.046519305025955596,17,64
0.04651966281986745,7,64
0.046521218918499765,9539,1500
0.04652128303642487,9786,1500
0.04652287757760722,12,596
0.04652490795812686,10,64
0.04652503873368032,17,1500
0.0465256871662872,17,64
0.0465264937309346,4,64
0.0465276764354072,1615,1500
0.04652926882833851,17872,64
0.04653002574205276,15,1500
0.046531286633114406,2930,1500
0.04653132277883352,18,1500
0.04653227675075657,2774,64
0.04653284199094895,18814,64
0.04653361129991236,19,1500
0.04653534978259093,2636,596
0.046537311902232655,2,596
0.04653811234294962,2,64
0.04653960459343444,1,64
0.04653974485130364,7832,64
0.04654111603045346,18820,596
0.04654188357860305,19,64
0.04654296794846714,15805,596
0.04654338109834022,1,64
0.04654468733321672,19,64
0.04654760889188689,11686,64
0.04654808675725569,15552,64
0.046548820735144145,4,1500
0.04654916196382056,12,64
0.04654922442283887,14759,64
0.04654993367318271,19,1500
0.046550460984743164,9525,1500
0.046552014152765206,16706,1500
0.046552205114915965,14855,1500
0.046552484561776096,17535,64
0.04655260328502823,8,1500
0.04655384301794372,7,64
0.04655514356726634,18,596
0.0465566079243262,10,1500
0.046556935208308656,15505,1500
0.04655719330180946,11,596
0.04655905493567503,425,1500
0.04655954247336936,3072,64
0.04655976684311914,14,1500
0.04655977924372645,11,1500
0.0465608772564867,5437,1500
0.04656267797596613,4079,1500
0.04656324053642191,10542,1500
0.046563838865829044,14759,64
0.046565389145181844,15042,1500
0.0465665501011415,17,1500
0.046567168260223536,15308,1500
0.04656737257032081,9795,1500
0.046567441383793554,10527,1500
0.046567853511302,17,1500
0.04656787447388082,10,1500
0.046567999733285036,8,1500
0.046570055316907874,10,64
0.0465707883720392,9,64
0.04657161980098519,0,64
0.04657162893718976,13,596
0.046571718607394404,7,1500
0.04657242292792174,800,596
0.046572992380026976,19,1500
0.046573827427398004,5,64
0.0465746132736394,14,1500
0.04657659425643342,8565,1500
0.046576821023862236,15,1500
0.04657694905292016,7,1500
0.046579032742098916,11,64
0.046580425059651084,19,1500
0.04658080678076896,19064,1500
0.046581181792447954,1888,64
0.04658164546165981,19618,1500
0.04658178088270238,9967,64
0.046582014216259855,6853,1500
0.04658214812759917,5,64
0.04658254309373877,16,64
